,ocr_text_raw,math_category
3812,"3. \( { }_{9} \mathrm{P}_{2} \) 의 값은? [2점]
(1) 72
(2) 76
(3) 80
(4) 84
(5) 88",경우의 수
3813,"4. 수열 \( \left\{a_{n}\right\} \) 에 대하여 \( \sum_{n=1}^{10} a_{n}=20 \) 일 때, \( \sum_{n=1}^{10}\left(a_{n}-1\right) \) 의 값은?
[3점]
(1) 2
(2) 6
(3) 10
(4) 14
(5) 18",수열
3814,"5. 그림은 함수 \( f: X \rightarrow Y \) 를 나타낸 것이다.
\( f(2)+f^{-1}(-3) \) 의 값은? [3점]
(1) -2
(2) -1
(3) 0
(4) 1
(5) 2",고1/고2 공통수학
3815,"6. 자연수 7 을 세 개의 자연수로 분할하는 방법의 수는? [3점]
(1) 2
(2) 4
(3) 6
(4) 8
(5) 10",경우의 수
3816,"7. 함수 \( y=\sqrt{x}+k \) 의 그래프를 \( x \) 축의 방향으로 -1 만큼, \( y \) 축의 방향으로 1 만큼 평행이동시킨 그래프가 점 \( (0,4) \) 를 지날 때, 상수 \( k \) 의 값은? [3점]
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",고1/고2 공통수학
3817,"8. 전체집합 \( U=\{1,2,3,4,5\} \) 의 부분집합 \( A=\{1,2\} \) 에 대하여 \( A \subset B \) 를 만족시키는 \( U \) 의 부분집합 \( B \) 의 개수는? [3점]
(1) 4
(2) 6
(3) 8
(4) 10
(5) 12",고1/고2 공통수학
3818,"9. 함수 \( y=\frac{3 x+2}{x-2} \) 의 그래프의 점근선은
두 직선 \( x=m, y=n \) 이다. 두 상수 \( m, n \) 에 대하여 \( m+n \) 의 값은? [3점]
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",고1/고2 공통수학
3819,"10. 함수 \( y=f(x) \) 의 그래프가 그림과 같다.
\( f(1)+\lim _{x \rightarrow 4-} f(x) \) 의 값은? [3점]
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",함수의 극한과 연속
3820,"11. 수열 \( \left\{a_{n}\right\} \) 이 \( a_{1}=1 \) 이고 모든 자연수 \( n \) 에 대하여
\[
a_{n+1}=\frac{a_{n}+1}{3 a_{n}-2}
\]
을 만족시킬 때, \( a_{4} \) 의 값은? [3점]
(1) 1
(2) 3
(3) 5
(4) 7
(5) 9",수열
3821,"12. \( \log _{a}(-2 a+14) \) 가 정의되도록 하는 정수 \( a \) 의 개수는? [3점]
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",지수함수와 로그함수
3822,"13. 함수
\[
f(x)=\left\{\begin{array}{ll}
\frac{x^{2}-2 x-3}{x-3} & (x \neq 3) \\
a & (x=3)
\end{array}\right.
\]
가 실수 전체의 집합에서 연속일 때, 상수 \( a \) 의 값은? [3점]
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",함수의 극한과 연속
3823,"14. \( \lim _{n \rightarrow \infty} \frac{3 n-1}{n+1}=a \) 일 때, \( \lim _{n \rightarrow \infty} \frac{a^{n+2}+1}{a^{n}-1} \) 의 값은?
(단, \( a \) 는 상수이다.) [4점]
(1) 1
(2) 3
(3) 5
(4) 7
(5) 9",수열의 극한
3824,"15. 실수 \( x \) 에 대한 세 조건
\[
\begin{array}{l}
p: x(x-3) \leq 0 \\
q: x>4 \\
r:|x-1| \leq 2
\end{array}
\]
에 대하여 <보기>에서 참인 명제만을 있는 대로 고른 것은?
[4점]
ㄱ. \( p \rightarrow q \)
ㄴ. \( p \rightarrow r \)
ㄷ. \( r \rightarrow \sim q \)
(1) ?
(2) ?
(3) ?
(4) ?, ?
(5) ?, ?, ?",고1/고2 공통수학
3825,"16. 자연수 \( n \) 에 대하여 원 \( x^{2}+y^{2}=4 n^{2} \) 과 직선 \( y=\sqrt{n} \) 이 제 1 사분면에서 만나는 점의 \( x \) 좌표를 \( a_{n} \) 이라 할 때, \( \lim _{n \rightarrow \infty}\left(2 n-a_{n}\right) \) 의 값은? [4점]
(1) \( \frac{1}{16} \)
(2) \( \frac{1}{8} \)
(3) \( \frac{3}{16} \)
(4) \( \frac{1}{4} \)
(5) \( \frac{5}{16} \)",수열의 극한
3826,"17. 다항함수 \( f(x) \) 가 다음 조건을 만족시킬 때, \( f(1) \) 의 값은? [4점]
(가) \( \lim _{x \rightarrow \infty}\left\{\frac{f(x)}{x^{2}}+1\right\}=0 \)
(나) \( \lim _{x \rightarrow 0} \frac{f(x)-3}{x^{2}}=-1 \)
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",함수의 극한과 연속
3827,"18. 그림과 같이 한 변의 길이가 2 인 정사각형 \( \mathrm{A}_{1} \mathrm{~B}_{1} \mathrm{C}_{1} \mathrm{D} \) 가 있다. 정사각형 \( \mathrm{A}_{1} \mathrm{~B}_{1} \mathrm{C}_{1} \mathrm{D} \) 의 두 대각선의 교점을 \( \mathrm{B}_{2} \) 라 하고, 점 \( \mathrm{B}_{2} \) 에서 두 변 \( \mathrm{A}_{1} \mathrm{D}, \mathrm{C}_{1} \mathrm{D} \) 에 내린 수선의 발을 각각 \( \mathrm{A}_{2}, \mathrm{C}_{2} \) 라 하자. 점 \( \mathrm{B}_{2} \) 를 지나고 두 변 \( \mathrm{A}_{1} \mathrm{~B}_{1}, \mathrm{~B}_{1} \mathrm{C}_{1} \) 에 동시에 접하는 원을 \( O_{1} \) 이라 하고, 원 \( O_{1} \) 이 두 변 \( \mathrm{A}_{1} \mathrm{~B}_{1}, \mathrm{~B}_{1} \mathrm{C}_{1} \) 에 접하는 점을 각각 \( \mathrm{P}_{1}, \mathrm{Q}_{1} \) 이라 할 때, 삼각형 \( \mathrm{B}_{2} \mathrm{P}_{1} \mathrm{Q}_{1} \) 의 내부에 색칠하여 얻은 그림을 \( R_{1} \) 이라 하자.
그림 \( R_{1} \) 에서 정사각형 \( \mathrm{A}_{2} \mathrm{~B}_{2} \mathrm{C}_{2} \mathrm{D} \) 의 두 대각선의 교점을 \( \mathrm{B}_{3} \) 이라 하고, 점 \( \mathrm{B}_{3} \) 에서 두 변 \( \mathrm{A}_{2} \mathrm{D}, \mathrm{C}_{2} \mathrm{D} \) 에 내린 수선의 발을 각각 \( \mathrm{A}_{3}, \mathrm{C}_{3} \) 이라 하자. 점 \( \mathrm{B}_{3} \) 을 지나고 두 변 \( \mathrm{A}_{2} \mathrm{~B}_{2}, \mathrm{~B}_{2} \mathrm{C}_{2} \) 에 동시에 접하는 원을 \( O_{2} \) 라 하고, 원 \( O_{2} \) 가 두 변 \( \mathrm{A}_{2} \mathrm{~B}_{2}, \mathrm{~B}_{2} \mathrm{C}_{2} \) 에 접하는 점을 각각 \( \mathrm{P}_{2}, \mathrm{Q}_{2} \) 라 할 때, 삼각형 \( \mathrm{B}_{3} \mathrm{P}_{2} \mathrm{Q}_{2} \) 의 내부에 색칠하여 얻은 그림을 \( R_{2} \) 라 하자.
이와 같은 과정을 계속하여 \( n \) 번째 얻은 그림 \( R_{n} \) 에 색칠되어 있는 부분의 넓이를 \( S_{n} \) 이라 할 때, \( \lim _{n \rightarrow \infty} S_{n} \) 의 값은? [4점]
(1) \( \frac{4 \sqrt{2}-4}{3} \)
(2) \( \frac{4 \sqrt{3}-5}{3} \)
(3) \( \frac{8 \sqrt{3}-8}{9} \)
(4) \( \frac{4 \sqrt{2}-3}{4} \)
(5) \( \frac{5 \sqrt{2}-3}{6} \)",급수
3828,"19. 2 이상의 세 실수 \( a, b, c \) 가 다음 조건을 만족시킨다.
(가) \( \sqrt[3]{a} \) 는 \( a b \) 의 네제곱근이다.
(나) \( \log _{a} b c+\log _{b} a c=4 \)
\( a=\left(\frac{b}{c}\right)^{k} \) 이 되도록 하는 실수 \( k \) 의 값은? [4점]
(1) 6
(2) \( \frac{13}{2} \)
(3) 7
(4) \( \frac{15}{2} \)
(5) 8",지수함수와 로그함수
3829,"20. 그림과 같이 자연수 \( n \) 에 대하여 한 변의 길이가 \( 2 n \) 인 정사각형 ABCD 가 있고, 네 점 \( \mathrm{E}, \mathrm{F}, \mathrm{G}, \mathrm{H} \) 가 각각 네 변 \( \mathrm{AB}, \mathrm{BC}, \mathrm{CD}, \mathrm{DA} \) 위에 있다.
선분 HF 의 길이는 \( \sqrt{4 n^{2}+1} \) 이고 선분 HF 와 선분 EG 가 서로 수직일 때, 사각형 EFGH 의 넓이를 \( S_{n} \) 이라 하자. \( \sum_{n=1}^{10} S_{n} \) 의 값은? [4점]
(1) 765
(2) 770
(3) 775
(4) 780
(5) 785",수열
3830,"21. 다음 조건을 만족시키는 자연수 \( a, b, c, d \) 의 모든 순서쌍 \( (a, b, c, d) \) 의 개수는? [4점]
(가) \( a+b+c+d=12 \)
(나) 좌표평면에서 두 점 \( (a, b),(c, d) \) 는 서로 다른 점이며 두 점 중 어떠한 점도 직선 \( y=2 x \) 위에 있지 않다.
(1) 125
(2) 134
(3) 143
(4) 152
(5) 161",확률
3831,"22. 두 수열 \( \left\{a_{n}\right\},\left\{b_{n}\right\} \) 에 대하여
\[
\lim _{n \rightarrow \infty} a_{n}=2, \lim _{n \rightarrow \infty} b_{n}=1
\]
일 때, \( \lim _{n \rightarrow \infty}\left(a_{n}+2 b_{n}\right) \) 의 값을 구하시오. [3점]",수열의 극한
3832,23. \( \sum_{n=1}^{\infty} \frac{2}{(n+1)(n+2)} \) 의 값을 구하시오. [3점],수열의 극한
3833,"24. 두 양수 \( a, b \) 에 대하여 세 수 \( a^{2}, 12, b^{2} \) 이 이 순서대로 등비수열을 이룰 때, \( a \times b \) 의 값을 구하시오. [3점]",수열
3834,25. \( (x+2 y)^{4} \) 의 전개식에서 \( x^{2} y^{2} \) 의 계수를 구하시오. [3점],확률
3835,"26. 두 함수
\[
\begin{array}{l}
f(x)=x+a \\
g(x)=\left\{\begin{array}{ll}
x-2 & (x<2) \\
x^{2} & (x \geq 2)
\end{array}\right.
\end{array}
\]
에 대하여 \( (f \circ g)(0)+(g \circ f)(0)=10 \) 을 만족시키는 상수 \( a \) 의 값을 구하시오. [4점]",고1/고2 공통수학
3836,27. 2 이상의 자연수 \( n \) 에 대하여 \( \left(\sqrt{3^{n}}\right)^{\frac{1}{2}} \) 과 \( \sqrt[n]{3^{100}} \) 이 모두 자연수가 되도록 하는 모든 \( n \) 의 값의 합을 구하시오. [4점],지수함수와 로그함수
3837,"28. 등차수열 \( \left\{a_{n}\right\} \) 이 다음 조건을 만족시킨다.
\[
\begin{array}{l}
\text { (가) } a_{1}+a_{2}+a_{3}=159 \\
\text { (나) } a_{m-2}+a_{m-1}+a_{m}=96 \text { 인 자연수 } m \text { 에 대하여 } \\
\sum_{k=1}^{m} a_{k}=425(\text { 단, } m>3)
\end{array}
\]
\( a_{11} \) 의 값을 구하시오. [4점]",수열
3838,"29. 전체집합 \( U=\{x \mid x \) 는 10 이하의 자연수 \( \} \) 의
세 부분집합 \( S_{1}, S_{2}, S_{3} \) 이
\[
n\left(S_{1}\right) \geq 3, \quad S_{1} \subset S_{2} \subset S_{3}
\]
을 만족시킨다. 다음은 집합 \( S_{1}, S_{2}, S_{3} \) 의
모든 순서쌍 \( \left(S_{1}, S_{2}, S_{3}\right) \) 의 개수를 구하는 과정이다.
\( n\left(S_{1}\right)=k(3 \leq k \leq 10, k \) 는 자연수 \( ) \) 인 집합 \( S_{1} \) 의 개수는 전체집합 \( U \) 의 원소 10 개 중 서로 다른 \( k \) 개를 선택하는 조합의 수와 같으므로 \( { }_{10} \mathrm{C}_{k} \) 이다.
또한 \( S_{1} \subset S_{2} \subset S_{3} \) 이므로 집합 \( S_{1} \) 에 속하지 않는 원소는 세 집합 \( S_{2}-S_{1}, S_{3}-S_{2}, U-S_{3} \) 중 어느 한 집합에 속해야 한다.
그러므로 \( n\left(S_{1}\right)=k \) 일 때 집합 \( S_{1}, S_{2}, S_{3} \) 의
순서쌍 \( \left(S_{1}, S_{2}, S_{3}\right) \) 의 개수는 \( { }_{10} \mathrm{C}_{k} \times \) (가) 이다.
따라서 \( n\left(S_{1}\right) \geq 3, S_{1} \subset S_{2} \subset S_{3} \) 을 만족시키는
순서쌍 \( \left(S_{1}, S_{2}, S_{3}\right) \) 의 개수는 이항정리에 의하여
\[
\sum_{k=3}^{10}\left({ }_{10} \mathrm{C}_{k} \times \text { (가) }\right)=4^{10} \text { (나) } \times 3^{8}
\]
위의 (가)에 알맞은 식을 \( f(k) \), (나)에 알맞은 수를 \( a \) 라 할 때, \( a+f(8) \) 의 값을 구하시오. [4점]",확률
3839,"30. 두 실수 \( a, b \) 에 대하여 정의역이 \( \{x \mid x \geq 0\} \) 인 함수
\[
f(x)=\frac{-a x-b+1}{a x+b}(a b>0)
\]
이 있다. 실수 \( k \) 에 대하여 정의역이 \( \{x \mid x \geq 0\} \) 인 함수
\[
g(x)=\left\{\begin{array}{ll}
2 k-f(x) & (f(x)<k) \\
f(x) & (f(x) \geq k)
\end{array}\right.
\]
가 다음 조건을 만족시킨다.
(가) \( \lim _{x \rightarrow \infty}|g(x)|=\frac{1}{2} \)
(나) \( |g(0)|=1 \)
(다) 함수 \( y=|g(x)| \) 의 그래프와 직선 \( y=-k \) 는
두 점 \( \left(\frac{1}{28},-k\right),(\alpha,-k) \) 에서만 만난다. (단, \( \alpha>\frac{1}{28} \) )
직선 \( y=m(x-4 \alpha)+\frac{3}{4} \) 이 함수 \( y=|g(x)| \) 의 그래프와 만나는 서로 다른 점의 개수를 \( h(m) \) 이라 할 때, 함수 \( h(m) \) 이 불연속이 되는 모든 실수 \( m \) 의 값의 합은 \( M \) 이다. \( 252 M \) 의 값을 구하시오.
[4점]",함수의 극한과 연속
3840,"1. \( { }_{7} \mathrm{C}_{2} \) 의 값은? [2점]
(1) 17
(2) 19
(3) 21
(4) 23
(5) 25",경우의 수
3841,"2. 함수 \( f(x)=x+2 \sin x \) 에 대하여 \( f^{\prime}\left(\frac{\pi}{3}\right) \) 의 값은? [2점]
(1) 1
(2) \( \frac{3}{2} \)
(3) 2
(4) \( \frac{5}{2} \)
(5) 3",미분법
3842,"3. \( \lim _{x \rightarrow 0}(1+2 x)^{\frac{1}{x}} \) 의 값은? [2점]
(1) \( \frac{1}{e^{2}} \)
(2) \( \frac{1}{2 e} \)
(3) \( \frac{1}{e} \)
(4) \( 2 e \)
(5) \( e^{2} \)",함수의 극한과 연속
3843,"4. \( \tan \theta=-3 \) 일 때, \( \sec ^{2} \theta \) 의 값은? [3점]
(1) 7
(2) 8
(3) 9
(4) 10
(5) 11",삼각함수
3844,"5. 함수 \( f(x)=e^{x}-e^{-x} \) 에 대하여 \( \lim _{x \rightarrow 0} \frac{f(x)}{x} \) 의 값은? [3점]
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",함수의 극한과 연속
3845,"6. 숫자 \( 0,1,2,3,4 \) 중에서 중복을 허락하여 세 개를 선택해 일렬로 나열하여 만들 수 있는 세 자리 자연수의 개수는? [3점]
(1) 90
(2) 95
(3) 100
(4) 105
(5) 110",경우의 수
3846,"7. \( \int_{1}^{2} x \sqrt{x^{2}-1} d x \) 의 값은? [3점]
(1) \( \sqrt{3} \)
(2) 2
(3) \( \sqrt{5} \)
(4) \( \sqrt{6} \)
(5) \( \sqrt{7} \)",적분법
3847,"8. 최대 충전 용량이 \( Q_{0}\left(Q_{0}>0\right) \) 인 어떤 배터리를 완전히 방전시킨 후 \( t \) 시간 동안 충전한 배터리의 충전 용량을 \( Q(t) \) 라 할 때, 다음 식이 성립한다고 한다.
\[
Q(t)=Q_{0}\left(1-2^{-\frac{t}{a}}\right) \quad \text { (단, } a \text { 는 양의 상수이다.) }
\]
\( \frac{Q(4)}{Q(2)}=\frac{3}{2} \) 일 때, \( a \) 의 값은? (단, 배터리의 충전 용량의 단위는 mAh 이다.) [3점]
(1) \( \frac{3}{2} \)
(2) 2
(3) \( \frac{5}{2} \)
(4) 3
(5) \( \frac{7}{2} \)",지수함수와 로그함수
3848,"9. 그림과 같이 두 함수 \( f(x)=2^{x}+1, g(x)=-2^{x-1}+7 \) 의 그래프가 \( y \) 축과 만나는 점을 각각 \( \mathrm{A}, \mathrm{B} \) 라 하고, 곡선 \( y=f(x) \) 와 곡선 \( y=g(x) \) 가 만나는 점을 C 라 할 때, 삼각형 ACB 의 넓이는? [3점]
(1) \( \frac{5}{2} \)
(2) 3
(3) \( \frac{7}{2} \)
(4) 4
(5) \( \frac{9}{2} \)",지수함수와 로그함수
3849,"10. 함수 \( f(x)=\frac{x-1}{x^{2}-x+1} \) 의 극댓값과 극솟값의 합은? [3점]
(1) -1
(2) \( -\frac{5}{6} \)
(3) \( -\frac{2}{3} \)
(4) \( -\frac{1}{2} \)
(5) \( -\frac{1}{3} \)",미분법
3850,"11. 닫힌 구간 \( [-1,2] \) 에서 함수 \( f(x)=\left(\frac{3}{a}\right)^{x} \) 의 최댓값이 4 가 되도록 하는 모든 양수 \( a \) 의 값의 곱은? [3점]
(1) 16
(2) 18
(3) 20
(4) 22
(5) 24",지수함수와 로그함수
3851,"12. 그림과 같이 곡선 \( y=x e^{x} \) 위의 점 \( (1, e) \) 를 지나고 \( x \) 축에 평행한 직선을 \( l \) 이라 하자. 곡선 \( y=x e^{x} \) 과 \( y \) 축 및 직선 \( l \) 로 둘러싸인 도형의 넓이는? [3점]
(1) \( 2 e-3 \)
(2) \( 2 e-\frac{5}{2} \)
(3) \( e-2 \)
(4) \( e-\frac{3}{2} \)
(5) \( e-1 \)",적분법
3852,"13. \( 0<x<\frac{\pi}{2} \) 에서 정의된 함수 \( f(x)=\ln (\tan x) \) 의 그래프와 \( x \) 축이 만나는 점을 P 라 하자. 곡선 \( y=f(x) \) 위의 점 P 에서의 접선의 \( y \) 절편은? [3점]
(1) \( -\pi \)
(2) \( -\frac{5}{6} \pi \)
(3) \( -\frac{2}{3} \pi \)
(4) \( -\frac{\pi}{2} \)
(5) \( -\frac{\pi}{3} \)",미분법
3853,"14. 뉴턴의 냉각법칙에 따르면 온도가 20 으로 일정한 실내에 있는 어떤 물질의 시각 \( t \) (분)에서의 온도를 \( T(t) \) 라 할 때, 함수 \( T(t) \) 의 도함수 \( T^{\prime}(t) \) 에 대하여 다음 식이 성립한다고 한다.
\[
\int \frac{T^{\prime}(t)}{T(t)-20} d t=k t+C \text { (단, } k, C \text { 는 상수이다.) }
\]
\( T(0)=100, T(3)=60 \) 일 때, \( k \) 의 값은? (단, 온도의 단위는 \( { }^{\circ} \mathrm{C} \) 이다.) [4점]
(1) \( -\frac{\ln 2}{3} \)
(2) \( -\frac{2 \ln 2}{3} \)
(3) \( -\ln 2 \)
(4) \( -\frac{4 \ln 2}{3} \)
(5) \( -\frac{5 \ln 2}{3} \)",적분법
3854,"15. 실수 전체의 집합에서 미분가능한 함수 \( f(x) \) 에 대하여 곡선 \( y=f(x) \) 위의 점 \( (4, f(4)) \) 에서의 접선 \( l \) 이 다음 조건을 만족시킨다.
(가) 직선 \( l \) 은 제 2 사분면을 지나지 않는다.
(나) 직선 \( l \) 과 \( x \) 축 및 \( y \) 축으로 둘러싸인 도형은 넓이가 2 인 직각이등변삼각형이다.
함수 \( g(x)=x f(2 x) \) 에 대하여 \( g^{\prime}(2) \) 의 값은? [4점]
(1) 3
(2) 4
(3) 5
(4) 6
(5) 7",미분법
3855,"16. 그림과 같이 제 1 사분면에 있는 곡선 \( y=\log _{2}(x+1) \) 위의 점 P 를 지나고 기울기가 -1 인 직선이 \( x \) 축과 만나는 점을 Q 라 하자. 자연수 \( n \) 에 대하여 \( \overline{\mathrm{PQ}}=\sqrt{2} n \) 이 되도록 하는 점 Q 의 \( x \) 좌표를 \( x_{n} \) 이라 할 때, \( \sum_{k=1}^{5} x_{k} \) 의 값은? [4점]
(1) 72
(2) 84
(3) 96
(4) 108
(5) 120",수열
3856,"17. 실수 전체의 집합에서 미분가능한 함수 \( f(x) \) 의 역함수를 \( g(x) \) 라 하자. 두 함수 \( f(x), g(x) \) 가 다음 조건을 만족시킨다.
(가) \( f(0)=1 \)
(나) 모든 실수 \( x \) 에 대하여 \( f(x) g^{\prime}(f(x))=\frac{1}{x^{2}+1} \) 이다.
\( f(3) \) 의 값은? [4점]
(1) \( e^{3} \)
(2) \( e^{6} \)
(3) \( e^{9} \)
(4) \( e^{12} \)
(5) \( e^{15} \)",적분법
3857,"18. 다음은 부등식
\[
\sum_{k=1}^{n}\left\{2 k \times\left({ }_{n} \mathrm{C}_{k}\right)^{2}\right\} \geq 10 \times{ }_{2 n} \mathrm{C}_{n+1}
\]
을 만족시키는 자연수 \( n \) 의 최솟값을 구하는 과정이다.
\( (1+x)^{2 n} \) 의 전개식에서 \( x^{n} \) 의 계수는 (가) 이다.
\( (1+x)^{n}(1+x)^{n} \) 의 전개식에서 \( x^{n} \) 의 계수는
\[
\sum_{k=0}^{n}\left({ }_{n} \mathrm{C}_{k} \times{ }_{n} \mathrm{C}_{n-k}\right)=\sum_{k=0}^{n}\left({ }_{n} \mathrm{C}_{k}\right)^{2}
\]
이다. 그러므로
\[
\begin{array}{l}
\sum_{k=1}^{n}\left\{2 k \times\left({ }_{n} \mathrm{C}_{k}\right)^{2}\right\} \\
=\sum_{k=1}^{n}\left\{k \times\left({ }_{n} \mathrm{C}_{k}\right)^{2}\right\}+\sum_{k=1}^{n}\left\{k \times\left({ }_{n} \mathrm{C}_{n-k}\right)^{2}\right\} \\
=\left\{\left({ }_{n} \mathrm{C}_{1}\right)^{2}+2 \times\left({ }_{n} \mathrm{C}_{2}\right)^{2}+\cdots+n \times\left({ }_{n} \mathrm{C}_{\mathrm{n}}\right)^{2}\right\} \\
\quad+\left\{\left({ }_{n} \mathrm{C}_{n-1}\right)^{2}+2 \times\left({ }_{n} \mathrm{C}_{\mathrm{n}-2}\right)^{2}+\cdots+n \times\left({ }_{n} \mathrm{C}_{0}\right)^{2}\right\} \\
=\text { (나) } \times\left\{\left({ }_{n} \mathrm{C}_{0}\right)^{2}+\left({ }_{n} \mathrm{C}_{1}\right)^{2}+\cdots+\left({ }_{n} \mathrm{C}_{\mathrm{n}}\right)^{2}\right\} \\
=\text { (나) } \times \text { (가) }
\end{array}
\]
이다.
따라서 부등식 \( \sum_{k=1}^{n}\left\{2 k \times\left({ }_{n} \mathrm{C}_{k}\right)^{2}\right\} \geq 10 \times{ }_{2 n} \mathrm{C}_{n+1} \) 을 만족시키는 자연수 \( n \) 의 최솟값은 (다) 이다.
위의 (가), (나)에 알맞은 식을 각각 \( f(n), g(n) \) 이라 하고, (다)에 알맞은 수를 \( p \) 라 할 때, \( f(3)+g(3)+p \) 의 값은? [4점]
(1) 32
(2) 34
(3) 36
(4) 38
(5) 40",확률
3858,"19. 그림과 같이 길이가 1 인 선분 AB 를 지름으로 하는 반원 위의 점 P 에 대하여 \( \angle \mathrm{ABP} \) 를 삼등분하는 두 직선이 선분 AP 와 만나는 점을 각각 \( \mathrm{Q}, \mathrm{R} \) 라 하자. \( \angle \mathrm{PAB}=\theta \) 일 때, 삼각형 BRQ 의 넓이를 \( S(\theta) \) 라 하자. \( \lim _{\theta \rightarrow 0+} \frac{S(\theta)}{\theta^{2}} \) 의 값은? (단, \( 0<\theta<\frac{\pi}{2} \) ) [4점]
(1) \( \frac{1}{3} \)
(2) \( \frac{\sqrt{3}}{3} \)
(3) 1
(4) \( \sqrt{3} \)
(5) 3",함수의 극한과 연속
3859,"20. 함수 \( f(x)=\int_{0}^{x} \sin (\pi \cos t) d t \) 에 대하여 <보기>에서 옳은 것만을 있는 대로 고른 것은? [4점]
ㄱ. \( f^{\prime}(0)=0 \)
ㄴ. 함수 \( y=f(x) \) 의 그래프는 원점에 대하여 대칭이다.
ㄷ. \( f(\pi)=0 \)
(1) ?
(2) ?
(3) ?, ?
(4) ?, ?
(5) ?, ?, ?",적분법
3860,"21. 함수 \( f(x)=\left(x^{2}+a x+b\right) e^{x} \) 과 함수 \( g(x) \) 가 다음 조건을 만족시킨다.
(가) \( f(1)=e, f^{\prime}(1)=e \)
(나) 모든 실수 \( x \) 에 대하여 \( g(f(x))=f^{\prime}(x) \) 이다.
함수 \( h(x)=f^{-1}(x) g(x) \) 에 대하여 \( h^{\prime}(e) \) 의 값은? (단, \( a, b \) 는 상수이다.) [4점]
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",미분법
3861,22. 부등식 \( \log _{2}(x-2)<2 \) 를 만족시키는 모든 자연수 \( x \) 의 값의 합을 구하시오. [3점],지수함수와 로그함수
3862,"23. \( \tan \alpha=4, \tan \beta=-2 \) 일 때, \( \tan (\alpha+\beta)=\frac{q}{p} \) 이다. \( p+q \) 의 값을 구하시오. (단, \( p \) 와 \( q \) 는 서로소인 자연수이다.) [3점]",삼각함수
3863,"24. \( P(5,3)+S(5,3) \) 의 값을 구하시오. [3점]",경우의 수
3864,"25. 함수 \( f(x)=\sin ^{2} x+\sin \left(x+\frac{\pi}{2}\right)+1 \) 의 최댓값을 \( M \) 이라 할 때, \( 4 M \) 의 값을 구하시오. [3점]",삼각함수
3865,"26. 세 문자 \( \mathrm{A}, \mathrm{B}, \mathrm{C} \) 에서 중복을 허락하여 각각 홀수 개씩 모두 7 개를 선택하여 일렬로 나열하는 경우의 수를 구하시오. (단, 모든 문자는 한 개 이상씩 선택한다.) [4점]",경우의 수
3866,"27. 실수 전체의 집합에서 연속인 함수 \( f(x) \) 가 모든 실수 \( x \) 에 대하여
\[
x \int_{0}^{x} f(t) d t-\int_{0}^{x} t f(t) d t=a e^{2 x}-4 x+b
\]
를 만족시킬 때, \( f(a) f(b) \) 의 값을 구하시오. (단, \( a, b \) 는 상수이다.) [4점]",적분법
3867,"28. 함수 \( f(x)=\ln x \) 에 대하여 \( \lim _{n \rightarrow \infty} \sum_{k=1}^{n} \frac{k}{n^{2}} f\left(1+\frac{k}{n}\right)=\frac{q}{p} \) 일 때, \( p+q \) 의 값을 구하시오. (단, \( p \) 와 \( q \) 는 서로소인 자연수이다.)
[4점]",적분법
3868,"29. 사과, 배, 귤 세 종류의 과일이 각각 2 개씩 있다. 이 6 개의 과일 중 4 개를 선택하여 2 명의 학생에게 남김없이 나누어 주는 경우의 수를 구하시오. (단, 같은 종류의 과일은 서로 구별하지 않고, 과일을 한 개도 받지 못하는 학생은 없다.) [4점]",확률
3869,"30. 함수
\[
f(x)=\left\{\begin{array}{ll}
e^{x} & (0 \leq x<1) \\
e^{2-x} & (1 \leq x \leq 2)
\end{array}\right.
\]
에 대하여 열린 구간 \( (0,2) \) 에서 정의된 함수
\[
g(x)=\int_{0}^{x}|f(x)-f(t)| d t
\]
의 극댓값과 극솟값의 차는 \( a e+b \sqrt[3]{e^{2}} \) 이다. \( (a b)^{2} \) 의 값을 구하시오. (단, \( a, b \) 는 유리수이다.) [4점]",적분법
3870,"1. 집합 \( A=\{-1,0,1,2\} \) 에 대하여 \( n(A) \) 의 값은? [2점]
(1) 1
(2) 2
(3) 3
(4) 4
(5) 5",고1/고2 공통수학
3871,"2. \( \sqrt{4} \times \sqrt[3]{8} \) 의 값은? [2점]
(1) 4
(2) 6
(3) 8
(4) 10
(5) 12",지수함수와 로그함수
3872,"3. \( \lim _{n \rightarrow \infty}\left(\frac{2}{n}+\frac{1}{2}\right) \) 의 값은? [2점]
(1) 0
(2) \( \frac{1}{2} \)
(3) 1
(4) \( \frac{3}{2} \)
(5) 2",수열의 극한
3873,"4. 세 수 \( 3,-6, a \) 가 이 순서대로 등비수열을 이룰 때, \( a \) 의 값은? [3점]
(1) 8
(2) 10
(3) 12
(4) 14
(5) 16",수열
3874,"5. 두 함수 \( f(x)=\sqrt{x+1}-3, g(x)=x+1 \) 에 대하여 \( (g \circ f)(3) \) 의 값은? [3점]
(1) -2
(2) -1
(3) 0
(4) 1
(5) 2",고1/고2 공통수학
